Borough,Primary Property Type - Self Selected,Year Built,Number of Buildings - Self-reported,Occupancy,Metered Areas (Energy),Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Source EUI (kBtu/ft²),Weather Normalized Site Natural Gas Use (therms),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),score,TaxBlock,TaxLotNum
1.0,1.0,1975.0,1.0,100.0,1.0,82.1,18.0,0.2,214.2,94891.7,8182269.6,2889.6,455819.0,8.0,1373.0,7505.0
1.0,6.0,1927.0,1.0,100.0,1.0,139.5,13.7,0.0,258.4,518.2,4603952.6,3391.7,335897.0,5.0,1374.0,1.0
1.0,2.0,1987.0,1.0,100.0,1.0,74.1,18.1,0.5,209.0,44947.2,10785349.2,3827.0,594505.0,79.0,1374.0,14.0
1.0,2.0,1958.0,1.0,100.0,1.0,74.3,17.9,0.5,207.7,44947.2,3144246.8,1112.2,175748.0,68.0,1374.0,21.0
1.0,1.0,1925.0,1.0,100.0,1.0,69.8,6.9,0.5,122.8,65740.2,987827.5,641.6,142421.0,81.0,1374.0,37.0
1.0,2.0,1971.0,1.0,65.0,1.0,129.7,15.6,0.5,258.9,44947.2,2593146.3,1686.4,166563.0,43.0,1374.0,49.0
1.0,2.0,1903.0,1.0,95.0,1.0,82.4,5.1,0.3,127.9,37424.6,509022.1,1115.9,124754.0,45.0,1374.0,60.0
1.0,1.0,1963.0,1.0,100.0,1.0,63.0,9.7,0.0,139.6,799.2,1783852.9,917.4,184489.0,23.0,1374.0,69.0
1.0,2.0,1984.0,1.0,100.0,1.0,66.7,16.5,0.0,189.0,10781.9,4894132.2,1728.4,295782.0,79.0,1374.0,7501.0
1.0,1.0,2002.0,1.0,100.0,1.0,79.8,10.9,0.0,168.1,1120.8,3355306.1,1850.6,307398.0,7.0,1374.0,7502.0
1.0,6.0,1891.0,1.0,100.0,1.0,185.0,20.8,0.3,339.4,36862.0,2430840.0,1624.2,116742.0,11.0,1375.0,1.0
1.0,2.0,1951.0,1.0,100.0,1.0,84.8,16.6,0.5,211.5,44947.2,3202366.6,1330.2,193289.0,73.0,1375.0,21.0
1.0,6.0,1930.0,1.0,100.0,1.0,190.5,18.4,0.1,349.5,37382.1,9477061.6,7165.7,515755.0,4.0,1375.0,67.0
1.0,1.0,1928.0,1.0,100.0,1.0,68.3,10.9,0.0,154.0,540.0,1069745.4,520.2,98246.0,54.0,1375.0,7501.0
1.0,1.0,1941.0,1.0,100.0,1.0,74.4,6.6,0.5,123.3,44947.2,1194654.3,1043.3,180227.0,31.0,1375.0,7503.0
1.0,1.0,1979.0,1.0,100.0,1.0,59.5,11.2,0.5,141.3,44947.2,3937611.0,1788.7,352421.0,37.0,1376.0,1.0
1.0,6.0,1960.0,1.0,100.0,1.0,127.0,15.0,0.8,240.1,242852.2,4791359.2,2732.5,320000.0,47.0,1376.0,36.0
1.0,1.0,1917.0,1.0,100.0,1.0,82.4,7.2,0.5,127.9,44947.2,1106074.6,1107.2,153190.0,34.0,1376.0,37.0
1.0,1.0,1962.0,1.0,100.0,1.0,87.0,6.2,0.5,145.7,44947.2,580246.7,624.8,93486.0,11.0,1377.0,3.0
1.0,1.0,1901.0,1.0,100.0,1.0,159.1,17.1,1.0,288.6,66217.1,1119628.7,683.0,65649.0,1.0,1377.0,7502.0
1.0,1.0,1923.0,1.0,100.0,1.0,57.3,5.7,0.0,99.2,1180.5,1119337.3,877.9,197056.0,99.0,1378.0,33.0
1.0,1.0,1910.0,1.0,100.0,1.0,82.4,10.2,0.0,127.9,1276.2,1188931.5,748.4,116779.0,4.0,1378.0,48.0
1.0,1.0,1922.0,1.0,100.0,1.0,82.4,5.3,0.5,127.9,44947.2,672556.3,505.0,128000.0,95.0,1379.0,21.0
1.0,1.0,1925.0,1.0,100.0,1.0,132.4,15.8,0.1,261.7,22467.6,2972450.6,1870.8,188537.0,1.0,1379.0,7502.0
1.0,2.0,1927.0,1.0,100.0,1.0,62.4,7.6,0.1,118.4,6490.2,956180.9,640.3,125843.0,84.0,1380.0,1.0
1.0,1.0,1963.0,1.0,100.0,1.0,106.0,8.5,0.5,183.9,44947.2,887238.3,823.9,104000.0,5.0,1380.0,23.0
1.0,5.0,1962.0,1.0,100.0,1.0,44.4,3.7,0.0,71.8,354.4,290820.0,278.1,78257.0,68.0,1380.0,61.0
1.0,1.0,1928.0,1.0,100.0,1.0,79.9,11.8,0.0,173.8,593.0,1308141.6,674.4,111166.0,43.0,1380.0,7501.0
1.0,1.0,1948.0,1.0,100.0,1.0,45.4,4.5,0.5,84.6,44947.2,1088068.7,779.4,240157.0,87.0,1383.0,1.0
1.0,1.0,1913.0,1.0,100.0,1.0,63.8,12.1,0.2,153.5,23407.5,1272451.3,520.1,104793.0,9.0,1383.0,7501.0
1.0,1.0,1937.0,1.0,100.0,1.0,82.4,6.1,0.0,127.9,480.8,406460.8,459.9,66878.0,19.0,1384.0,10.0
1.0,1.0,1960.0,1.0,100.0,1.0,21.6,6.3,0.0,67.5,178.9,1173629.1,381.5,186550.0,98.0,1384.0,32.0
1.0,1.0,1962.0,1.0,100.0,1.0,50.7,5.5,0.0,97.3,1081.2,677361.2,477.0,122995.0,100.0,1384.0,63.0
1.0,1.0,1927.0,1.0,100.0,1.0,94.4,14.7,0.5,210.8,44947.2,2199028.4,1126.8,149422.0,3.0,1384.0,7502.0
1.0,1.0,1928.0,1.0,100.0,1.0,89.6,6.9,0.0,153.1,2679.9,1425812.5,1279.5,206989.0,55.0,1385.0,32.0
1.0,1.0,1928.0,1.0,100.0,1.0,90.2,7.2,0.0,156.1,2471.6,1320543.5,1140.1,182600.0,41.0,1385.0,37.0
1.0,1.0,1958.0,1.0,100.0,1.0,72.3,8.5,0.0,142.8,1007.0,1435132.3,908.0,169619.0,72.0,1386.0,1.0
1.0,1.0,1948.0,1.0,100.0,1.0,73.3,5.1,0.5,121.7,44947.2,402098.7,388.8,79364.0,70.0,1386.0,6.0
1.0,1.0,1930.0,1.0,100.0,1.0,96.7,9.0,0.0,175.7,3413.3,2667229.2,2034.9,296023.0,14.0,1386.0,33.0
1.0,1.0,1951.0,1.0,100.0,1.0,63.9,4.4,0.5,98.2,37808.7,336227.7,291.9,77073.0,83.0,1386.0,37.0
1.0,1.0,1927.0,1.0,100.0,1.0,77.2,5.0,0.0,125.6,576.8,317911.8,329.3,64000.0,57.0,1386.0,46.0
1.0,1.0,1915.0,1.0,100.0,1.0,67.1,5.9,0.5,112.9,70230.4,892435.2,631.4,150000.0,44.0,1386.0,69.0
1.0,1.0,1928.0,1.0,100.0,1.0,81.0,4.9,0.5,117.2,44947.2,502185.4,596.1,103364.0,73.0,1386.0,7501.0
1.0,1.0,1959.0,1.0,100.0,1.0,66.1,5.8,0.5,118.1,44947.2,970654.0,776.6,166260.0,29.0,1387.0,1.0
1.0,1.0,1925.0,1.0,100.0,1.0,77.1,6.1,0.0,133.2,362.2,570810.6,496.2,93240.0,6.0,1387.0,4.0
1.0,1.0,1937.0,1.0,100.0,1.0,82.4,5.6,0.6,127.9,127390.5,1127547.5,1011.4,199858.0,80.0,1387.0,14.0
1.0,1.0,1917.0,1.0,100.0,1.0,77.3,1.9,0.5,91.7,44947.2,118719.8,371.3,63280.0,79.0,1387.0,21.0
1.0,1.0,1959.0,1.0,100.0,1.0,61.9,4.8,0.5,99.5,43535.0,464747.4,362.9,95944.0,82.0,1387.0,27.0
1.0,1.0,1924.0,1.0,100.0,1.0,63.7,4.6,0.0,98.1,689.0,353482.8,387.4,76150.0,76.0,1387.0,31.0
1.0,1.0,1937.0,1.0,100.0,1.0,53.7,1.1,0.0,62.3,468.7,76350.2,263.4,69169.0,100.0,1387.0,56.0
1.0,1.0,1922.0,1.0,100.0,1.0,98.4,5.9,0.0,156.9,963.3,686277.3,788.9,117234.0,49.0,1387.0,69.0
1.0,1.0,1975.0,1.0,100.0,1.0,80.7,7.0,0.0,143.0,1785.4,562074.0,457.6,80369.0,47.0,1388.0,26.0
1.0,1.0,1930.0,1.0,100.0,1.0,80.0,4.8,0.5,127.9,44947.2,773185.4,862.3,161572.0,72.0,1388.0,37.0
1.0,1.0,1947.0,1.0,100.0,1.0,67.4,4.4,0.5,99.8,44947.2,650872.2,729.0,149174.0,88.0,1388.0,56.0
1.0,1.0,1950.0,1.0,100.0,1.0,115.4,8.2,0.0,176.3,2243.2,1112204.9,1169.9,135440.0,9.0,1388.0,7501.0
1.0,1.0,1929.0,1.0,100.0,1.0,68.9,5.3,0.5,110.3,71659.8,751225.9,585.6,141160.0,91.0,1389.0,56.0
1.0,1.0,1960.0,1.0,100.0,1.0,46.8,5.3,0.0,91.6,197.1,1154537.8,785.9,215873.0,93.0,1390.0,23.0
1.0,6.0,1926.0,1.0,100.0,1.0,181.8,23.1,0.3,352.6,35134.5,3002862.3,1835.0,130000.0,16.0,1390.0,57.0
1.0,1.0,1948.0,1.0,100.0,1.0,82.4,4.5,0.5,127.9,119880.4,1014767.3,1000.8,223800.0,66.0,1390.0,67.0
1.0,1.0,1982.0,1.0,100.0,1.0,28.0,4.6,0.1,62.2,22725.0,851692.5,378.4,185127.0,100.0,1390.0,7502.0
1.0,1.0,1930.0,1.0,100.0,1.0,82.4,5.1,0.0,127.9,676.6,509022.1,972.3,155819.0,34.0,1391.0,54.0
1.0,1.0,1925.0,1.0,100.0,1.0,78.3,6.4,0.6,127.8,33723.2,382115.8,285.5,59750.0,54.0,1391.0,71.0
1.0,1.0,1938.0,1.0,100.0,1.0,78.1,6.4,0.0,136.2,692.5,513234.1,438.8,80000.0,32.0,1391.0,72.0
1.0,1.0,1927.0,1.0,100.0,1.0,42.2,5.8,0.0,88.7,3285.7,1231487.6,679.5,213319.0,83.0,1392.0,1.0
1.0,1.0,1938.0,1.0,100.0,1.0,82.4,5.7,0.5,127.9,44947.2,631994.4,636.4,110150.0,50.0,1392.0,70.0
1.0,1.0,1958.0,1.0,100.0,1.0,82.4,9.3,0.0,127.9,2717.7,1577704.8,552.7,169124.0,83.0,1392.0,7501.0
1.0,1.0,1926.0,1.0,100.0,1.0,61.8,5.3,0.0,101.0,1078.2,1009545.6,853.3,190425.0,100.0,1393.0,33.0
1.0,1.0,1958.0,1.0,100.0,1.0,65.6,6.2,0.0,119.9,1764.8,1353649.9,1027.7,218064.0,82.0,1393.0,52.0
1.0,2.0,1994.0,1.0,60.0,1.0,51.9,8.7,0.5,120.1,44947.2,1486906.6,697.7,170511.0,94.0,1394.0,5.0
1.0,2.0,1986.0,1.0,100.0,1.0,77.1,16.9,0.5,204.3,44947.2,6845200.6,2605.5,405601.0,71.0,1394.0,13.0
1.0,1.0,2000.0,1.0,100.0,1.0,76.6,11.0,0.5,164.8,44947.2,1790513.4,940.2,163000.0,40.0,1394.0,7501.0
1.0,2.0,1960.0,1.0,100.0,1.0,138.9,15.1,0.5,266.9,44947.2,2936329.6,2192.1,194355.0,35.0,1395.0,17.0
1.0,1.0,1960.0,1.0,100.0,1.0,84.0,7.6,0.0,151.1,2582.3,1489115.6,1248.8,196031.0,12.0,1395.0,50.0
1.0,1.0,1963.0,1.0,100.0,1.0,147.0,7.4,0.0,225.4,3916.1,1530575.4,2151.2,206883.0,1.0,1395.0,7501.0
1.0,1.0,1984.0,1.0,100.0,1.0,95.5,12.9,0.5,200.2,44947.2,3364137.1,1865.0,260709.0,4.0,1396.0,33.0
1.0,1.0,1912.0,1.0,100.0,1.0,87.7,8.2,0.6,150.4,57160.0,782171.6,525.3,95603.0,35.0,1396.0,71.0
1.0,1.0,1913.0,1.0,100.0,1.0,86.9,5.0,0.0,124.2,753.1,361493.2,468.9,72307.0,51.0,1397.0,4.0
1.0,1.0,1913.0,1.0,100.0,1.0,73.1,4.5,0.6,108.8,50771.2,395838.9,380.3,87968.0,84.0,1397.0,66.0
1.0,1.0,1959.0,1.0,100.0,1.0,98.7,5.7,0.0,141.3,2946.7,1051262.7,1328.5,183827.0,36.0,1397.0,7503.0
1.0,1.0,1960.0,1.0,100.0,1.0,75.0,7.5,0.5,132.0,57173.6,862615.0,576.8,115461.0,38.0,1397.0,7504.0
1.0,1.0,1985.0,1.0,100.0,1.0,92.7,7.2,0.5,159.1,44947.2,1740357.7,1571.6,242000.0,35.0,1398.0,7501.0
1.0,1.0,1955.0,1.0,100.0,1.0,87.8,5.9,0.7,134.0,122626.6,1061246.9,939.9,181000.0,47.0,1399.0,74.0
1.0,1.0,2011.0,1.0,100.0,1.0,57.0,13.2,0.1,153.8,8150.3,890198.8,319.9,67589.0,25.0,1399.0,7502.0
1.0,1.0,1954.0,1.0,100.0,1.0,89.7,5.7,0.7,135.0,56120.1,457828.9,419.2,80000.0,32.0,1400.0,62.0
1.0,1.0,1918.0,1.0,100.0,1.0,81.5,4.0,0.5,111.2,44947.2,257918.7,381.9,64846.0,56.0,1401.0,27.0
1.0,1.0,1908.0,1.0,100.0,1.0,94.2,7.6,0.7,153.0,80613.6,896423.2,678.1,118084.0,18.0,1401.0,54.0
1.0,1.0,1924.0,1.0,100.0,1.0,114.4,8.3,0.0,192.5,1163.5,1083797.9,1017.9,130000.0,3.0,1402.0,1.0
1.0,1.0,1931.0,1.0,100.0,1.0,77.1,5.3,0.1,117.2,21015.0,972251.2,990.9,182031.0,76.0,1402.0,6.0
1.0,1.0,1905.0,1.0,100.0,1.0,99.5,7.5,0.0,155.0,1045.5,355608.9,353.7,47531.0,36.0,1402.0,21.0
1.0,1.0,1958.0,1.0,100.0,1.0,82.4,6.0,0.5,127.9,446120.8,5312633.6,3932.3,884999.0,59.0,1403.0,33.0
1.0,6.0,1932.0,1.0,100.0,1.0,201.6,20.8,0.2,377.6,14365.1,1934427.3,1349.7,93000.0,3.0,1404.0,1.0
1.0,1.0,1924.0,1.0,100.0,1.0,82.8,5.5,0.0,123.8,543.0,386671.6,424.1,70000.0,71.0,1404.0,22.0
1.0,1.0,1924.0,1.0,100.0,1.0,65.1,4.6,0.0,99.2,656.8,272126.5,303.5,59124.0,66.0,1404.0,52.0
1.0,1.0,1949.0,1.0,100.0,1.0,29.2,7.7,0.0,85.7,2454.8,675638.1,232.9,87539.0,88.0,1404.0,7501.0
1.0,1.0,1962.0,1.0,100.0,1.0,61.8,5.6,0.4,104.7,95390.3,1247527.2,895.0,223282.0,78.0,1405.0,40.0
1.0,1.0,1927.0,1.0,100.0,1.0,64.4,1.9,0.1,79.5,9521.4,177481.7,395.0,91493.0,94.0,1405.0,51.0
1.0,1.0,1962.0,1.0,100.0,1.0,80.5,8.8,0.5,155.2,44947.2,2594492.8,1701.3,294075.0,43.0,1406.0,41.0
1.0,1.0,1926.0,1.0,100.0,1.0,77.2,7.1,0.0,129.5,800.2,762038.9,638.1,107645.0,82.0,1406.0,46.0
1.0,1.0,1914.0,1.0,100.0,1.0,82.4,6.2,0.5,127.9,65709.7,875364.6,632.0,141771.0,75.0,1406.0,69.0
1.0,1.0,1927.0,1.0,100.0,1.0,68.7,6.3,0.5,117.0,107195.5,1429278.8,982.0,227063.0,89.0,1407.0,1.0
1.0,1.0,1923.0,1.0,100.0,1.0,92.7,4.5,0.0,126.2,917.7,475341.7,717.3,106176.0,56.0,1407.0,51.0
1.0,1.0,1958.0,1.0,100.0,1.0,57.7,5.8,0.1,100.6,17603.8,1057236.3,766.2,183314.0,75.0,1408.0,33.0
1.0,1.0,1923.0,1.0,100.0,1.0,66.8,5.6,0.0,108.4,2809.7,370300.9,327.0,66000.0,71.0,1408.0,41.0
1.0,1.0,1925.0,1.0,100.0,1.0,75.0,6.8,0.0,125.3,1425.1,850060.2,711.5,124820.0,23.0,1408.0,71.0
1.0,1.0,1961.0,1.0,100.0,1.0,73.2,6.9,0.5,125.8,82719.0,1137977.3,773.8,166005.0,66.0,1409.0,40.0
1.0,1.0,1961.0,1.0,100.0,1.0,113.0,8.4,0.0,175.2,1774.0,864325.9,924.1,103004.0,22.0,1410.0,14.0
1.0,2.0,1915.0,1.0,100.0,1.0,58.5,5.3,0.0,105.6,261.0,360060.9,277.1,67500.0,89.0,1410.0,64.0
1.0,1.0,1909.0,1.0,100.0,1.0,95.1,6.9,0.5,146.0,44947.2,714156.6,729.9,103922.0,54.0,1410.0,69.0
1.0,1.0,1959.0,1.0,100.0,1.0,71.7,5.8,0.5,116.9,104788.9,1179606.9,895.1,202255.0,80.0,1411.0,53.0
1.0,1.0,1927.0,1.0,100.0,1.0,48.4,5.6,0.0,89.8,1494.8,1029524.1,669.7,183090.0,99.0,1413.0,1.0
1.0,1.0,1928.0,1.0,100.0,1.0,67.0,4.3,0.5,100.8,29286.2,238883.4,217.5,55883.0,75.0,1413.0,27.0
1.0,1.0,1930.0,1.0,100.0,1.0,71.9,4.8,0.6,110.0,164946.8,1439626.8,1241.5,297728.0,94.0,1413.0,40.0
1.0,1.0,1927.0,1.0,100.0,1.0,110.4,4.6,0.0,144.9,920.7,254471.9,438.6,55500.0,51.0,1413.0,45.0
1.0,1.0,1917.0,1.0,100.0,1.0,72.2,4.5,0.0,105.7,1262.9,500762.3,594.3,111251.0,94.0,1413.0,50.0
1.0,1.0,1929.0,1.0,100.0,1.0,82.4,4.3,0.5,127.9,44947.2,598364.6,465.0,139000.0,95.0,1413.0,57.0
1.0,1.0,1947.0,1.0,100.0,1.0,82.4,5.4,0.5,127.9,44947.2,443348.1,418.3,81851.0,69.0,1413.0,64.0
1.0,1.0,2003.0,1.0,100.0,1.0,87.8,13.3,0.4,187.0,61468.2,1926416.4,907.0,144845.0,3.0,1414.0,7502.0
1.0,1.0,1940.0,1.0,100.0,1.0,78.0,4.6,0.5,112.0,44947.2,425860.6,541.3,93304.0,52.0,1415.0,21.0
1.0,1.0,1984.0,1.0,100.0,1.0,153.8,14.0,0.0,277.1,2389.1,3515780.0,2909.1,251954.0,3.0,1415.0,7501.0
1.0,1.0,1967.0,1.0,100.0,1.0,86.1,5.8,0.5,142.1,44947.2,1417327.7,1542.6,243000.0,8.0,1416.0,7501.0
1.0,1.0,1963.0,1.0,100.0,1.0,82.4,7.3,0.4,127.9,81819.0,1399478.9,1127.6,190995.0,28.0,1417.0,35.0
1.0,1.0,1968.0,1.0,100.0,1.0,167.0,11.6,1.2,257.6,223985.5,2107832.5,1971.8,182183.0,1.0,1418.0,45.0
1.0,1.0,1963.0,1.0,100.0,1.0,52.7,8.3,0.2,114.8,48497.9,1667433.7,774.0,200024.0,33.0,1419.0,7501.0
1.0,1.0,1920.0,1.0,100.0,1.0,117.5,9.0,0.0,184.3,6139.7,2392322.2,2359.8,265306.0,10.0,1419.0,7503.0
1.0,1.0,1974.0,1.0,100.0,1.0,85.5,6.3,0.0,144.1,4801.5,2195485.6,2077.1,349648.0,31.0,1422.0,21.0
1.0,1.0,1999.0,1.0,100.0,1.0,85.2,6.0,0.0,142.1,2550.0,3045739.6,3138.2,507707.0,20.0,1423.0,7501.0
1.0,1.0,1980.0,1.0,100.0,1.0,63.3,10.2,0.3,138.9,91432.7,3253916.7,1495.3,320000.0,38.0,1424.0,1.0
1.0,1.0,1986.0,1.0,100.0,1.0,109.9,11.6,0.7,197.9,52737.9,867706.2,535.3,74947.0,2.0,1424.0,34.0
1.0,1.0,1961.0,1.0,100.0,1.0,45.2,3.7,0.3,73.6,117538.4,1316255.5,1009.3,359055.0,98.0,1425.0,1.0
1.0,1.0,1976.0,1.0,100.0,1.0,70.4,6.2,0.0,125.6,6127.9,3044376.5,2434.8,488747.0,44.0,1425.0,5.0
1.0,1.0,1961.0,1.0,100.0,1.0,53.3,4.4,0.4,87.3,53885.4,616140.1,457.2,140420.0,87.0,1425.0,17.0
1.0,1.0,1929.0,1.0,100.0,1.0,65.5,4.1,0.4,97.8,23233.0,213353.9,219.0,52000.0,89.0,1425.0,29.0
1.0,1.0,1975.0,1.0,100.0,1.0,142.2,17.0,0.0,283.0,6919.4,4117207.6,2583.9,242250.0,1.0,1426.0,35.0
1.0,1.0,1967.0,1.0,100.0,1.0,105.0,9.7,0.6,178.6,124623.7,1991664.5,1478.5,206373.0,11.0,1427.0,1.0
1.0,1.0,1937.0,1.0,100.0,1.0,46.2,2.9,0.0,68.0,969.1,473548.6,565.1,161540.0,99.0,1427.0,30.0
1.0,1.0,1932.0,1.0,100.0,1.0,74.3,5.3,0.0,114.0,1605.7,521881.0,556.9,97677.0,69.0,1427.0,34.0
1.0,1.0,1929.0,1.0,100.0,1.0,82.4,6.0,0.0,127.9,1034.6,453196.5,419.8,75133.0,69.0,1427.0,38.0
1.0,1.0,1962.0,1.0,100.0,1.0,83.4,8.6,0.3,152.5,62564.0,1723164.3,1170.0,199856.0,18.0,1428.0,45.0
1.0,1.0,1938.0,1.0,100.0,1.0,59.0,4.6,0.4,95.0,35444.2,380669.7,312.9,82065.0,86.0,1431.0,16.0
1.0,1.0,1961.0,1.0,100.0,1.0,83.5,5.2,0.0,122.4,2132.9,436993.8,517.7,83494.0,66.0,1432.0,5.0
1.0,1.0,1929.0,1.0,100.0,1.0,67.0,4.1,0.5,97.7,44947.2,323307.2,382.6,80160.0,83.0,1433.0,31.0
1.0,2.0,1901.0,1.0,100.0,1.0,52.5,6.1,0.5,97.3,44947.2,355424.4,252.6,58351.0,94.0,1435.0,44.0
1.0,7.0,1927.0,1.0,100.0,1.0,82.4,1.7,0.5,127.9,44947.2,206501.8,92.0,118944.0,90.0,1436.0,3.0
1.0,1.0,2000.0,1.0,100.0,1.0,59.1,4.7,0.4,95.6,24496.3,268634.4,207.0,57000.0,82.0,1436.0,122.0
1.0,1.0,1958.0,1.0,100.0,1.0,106.0,10.0,0.7,182.8,81345.7,1136154.6,767.5,113328.0,16.0,1437.0,1.0
1.0,2.0,1930.0,1.0,100.0,1.0,75.8,9.2,0.4,145.4,30707.7,641071.2,345.6,69400.0,72.0,1437.0,7.0
1.0,1.0,1900.0,1.0,100.0,1.0,84.0,5.8,0.6,129.2,43722.2,390337.8,341.7,67880.0,55.0,1437.0,29.0
1.0,1.0,1965.0,1.0,100.0,1.0,114.0,7.4,0.9,172.7,358327.8,3003292.0,2854.2,404190.0,6.0,1438.0,7501.0
1.0,1.0,1996.0,1.0,100.0,1.0,103.9,9.8,0.7,179.3,70211.1,983314.7,660.5,99863.0,3.0,1438.0,7502.0
1.0,1.0,1920.0,1.0,100.0,1.0,82.4,5.1,0.5,127.9,44947.2,509022.1,316.4,74877.0,60.0,1439.0,9.0
1.0,1.0,1930.0,1.0,100.0,1.0,82.4,5.1,0.5,127.9,44947.2,509022.1,125.0,62000.0,100.0,1439.0,42.0
1.0,1.0,1965.0,1.0,100.0,1.0,48.1,5.0,0.0,85.3,2338.4,414758.2,304.9,82384.0,93.0,1439.0,46.0
1.0,1.0,1970.0,1.0,100.0,1.0,74.3,5.0,0.6,113.9,35575.0,314333.2,274.4,62354.0,77.0,1440.0,33.0
1.0,1.0,1931.0,1.0,100.0,1.0,21.6,5.7,0.0,63.1,7528.5,1898769.7,660.7,334854.0,99.0,1443.0,1.0
1.0,1.0,1963.0,1.0,100.0,1.0,102.9,5.3,0.0,158.3,4001.4,917703.7,1295.3,173670.0,12.0,1444.0,15.0
1.0,1.0,1959.0,1.0,100.0,1.0,85.4,5.7,0.0,140.2,2865.0,681794.3,696.9,119000.0,69.0,1444.0,43.0
1.0,1.0,1963.0,1.0,100.0,1.0,78.5,6.6,0.0,137.8,3694.0,1503093.0,1341.4,227557.0,29.0,1444.0,7501.0
1.0,1.0,1940.0,1.0,100.0,1.0,34.7,10.2,0.0,109.0,10.0,575311.1,185.2,56553.0,61.0,1445.0,35.0
1.0,1.0,1963.0,1.0,100.0,1.0,84.6,5.5,0.0,125.2,2049.6,436475.3,498.4,80056.0,72.0,1446.0,8.0
1.0,1.0,1963.0,1.0,100.0,1.0,98.6,7.7,0.6,161.2,325413.0,4542399.4,3923.9,588551.0,22.0,1446.0,23.0
1.0,1.0,1930.0,1.0,100.0,1.0,69.0,4.4,0.5,104.2,53475.8,440978.0,401.7,99272.0,83.0,1446.0,38.0
1.0,1.0,1930.0,1.0,100.0,1.0,78.5,4.7,0.6,115.7,82897.3,617439.7,599.5,132385.0,61.0,1446.0,42.0
1.0,1.0,1988.0,1.0,100.0,1.0,73.9,7.1,0.5,128.4,35551.8,511719.1,331.4,71776.0,74.0,1446.0,7501.0
1.0,1.0,1958.0,1.0,100.0,1.0,64.9,4.6,0.0,108.5,3306.2,1365935.2,1303.4,294481.0,81.0,1447.0,9.0
1.0,1.0,1975.0,1.0,100.0,1.0,42.6,9.1,0.1,109.6,13686.3,1078445.7,390.6,118499.0,81.0,1447.0,19.0
1.0,1.0,1961.0,1.0,100.0,1.0,71.4,6.8,0.4,123.5,85684.3,1332304.4,888.3,194949.0,62.0,1447.0,7501.0
1.0,1.0,1960.0,1.0,100.0,1.0,84.2,1.5,0.0,110.9,659.0,78001.7,280.5,52560.0,88.0,1448.0,1.0
1.0,1.0,1961.0,1.0,100.0,1.0,69.8,6.3,0.5,118.2,74598.5,972515.4,686.5,154451.0,57.0,1448.0,17.0
1.0,1.0,1957.0,1.0,100.0,1.0,81.4,5.4,0.6,124.2,81561.2,703672.6,622.6,129616.0,34.0,1448.0,7501.0
1.0,1.0,1936.0,1.0,100.0,1.0,55.4,4.1,0.4,87.2,31715.7,311021.4,256.8,76368.0,94.0,1449.0,38.0
1.0,1.0,1985.0,1.0,100.0,1.0,87.4,7.8,0.0,156.7,1115.2,1578841.4,1264.0,202142.0,48.0,1449.0,7501.0
1.0,1.0,1987.0,1.0,100.0,1.0,98.7,7.2,0.0,152.0,1814.4,1359288.2,1368.9,188767.0,13.0,1449.0,7502.0
1.0,1.0,1966.0,1.0,100.0,1.0,124.7,12.9,0.0,234.9,2853.6,1652225.0,1142.3,128250.0,3.0,1450.0,1.0
1.0,1.0,1960.0,1.0,100.0,1.0,80.1,6.2,0.6,128.3,248363.7,2605973.4,2154.3,421000.0,48.0,1450.0,23.0
1.0,1.0,1938.0,1.0,100.0,1.0,82.4,4.1,0.0,127.9,1324.6,272920.3,412.2,66962.0,85.0,1451.0,31.0
1.0,1.0,2000.0,1.0,100.0,1.0,96.3,9.2,0.6,166.5,115759.5,1635066.2,1088.6,178173.0,22.0,1451.0,7501.0
1.0,1.0,1939.0,1.0,100.0,1.0,82.4,5.1,0.5,127.9,44947.2,509022.1,232.1,54774.0,86.0,1452.0,10.0
1.0,1.0,1960.0,1.0,100.0,1.0,128.3,7.8,1.0,190.1,141546.1,1078836.9,1098.9,139000.0,2.0,1453.0,1.0
1.0,1.0,1986.0,1.0,100.0,1.0,66.7,6.7,0.4,118.1,23474.8,361695.4,234.3,53662.0,70.0,1453.0,21.0
1.0,1.0,1941.0,1.0,100.0,1.0,70.3,7.6,0.4,127.7,36750.1,624149.9,376.3,82608.0,55.0,1453.0,37.0
1.0,1.0,1928.0,1.0,100.0,1.0,53.3,3.9,0.4,83.7,80931.3,788080.6,652.3,202292.0,93.0,1453.0,43.0
1.0,1.0,2006.0,1.0,100.0,1.0,91.9,16.9,0.3,216.7,20390.2,997848.9,416.0,59205.0,2.0,1453.0,7501.0
1.0,1.0,1985.0,1.0,100.0,1.0,102.8,7.0,0.8,157.8,41256.0,364970.0,319.8,52239.0,21.0,1457.0,7501.0
1.0,1.0,1958.0,1.0,100.0,1.0,79.3,5.4,0.6,121.8,72378.1,643569.1,599.8,119000.0,49.0,1458.0,5.0
1.0,1.0,1956.0,1.0,100.0,1.0,68.3,4.5,0.5,103.7,261375.0,2213748.3,1994.1,493220.0,12.0,1458.0,7503.0
1.0,1.0,1920.0,1.0,100.0,1.0,82.4,2.5,0.0,127.9,2074.5,247440.9,427.8,98964.0,100.0,1459.0,22.0
